stim_left;stim_right;audio;stim_lev;vol;left;right;stim;Hz;categorie;training_loop.thisRepN;training_loop.thisTrialN;training_loop.thisN;training_loop.thisIndex;trials_2.thisRepN;trials_2.thisTrialN;trials_2.thisN;trials_2.thisIndex;both_txt_loop.thisRepN;both_txt_loop.thisTrialN;both_txt_loop.thisN;both_txt_loop.thisIndex;both_stim_loop.thisRepN;both_stim_loop.thisTrialN;both_stim_loop.thisN;both_stim_loop.thisIndex;training_trials_loop.thisRepN;training_trials_loop.thisTrialN;training_trials_loop.thisN;training_trials_loop.thisIndex;stim_loop.thisRepN;stim_loop.thisTrialN;stim_loop.thisN;stim_loop.thisIndex;stim_test.thisRepN;stim_test.thisTrialN;stim_test.thisN;stim_test.thisIndex;stim_neutral_loop.thisRepN;stim_neutral_loop.thisTrialN;stim_neutral_loop.thisN;stim_neutral_loop.thisIndex;stim_neutral31_loop.thisRepN;stim_neutral31_loop.thisTrialN;stim_neutral31_loop.thisN;stim_neutral31_loop.thisIndex;conterbalencement.thisRepN;conterbalencement.thisTrialN;conterbalencement.thisN;conterbalencement.thisIndex;istr_nh_loop.thisRepN;istr_nh_loop.thisTrialN;istr_nh_loop.thisN;istr_nh_loop.thisIndex;nh_loop_trials.thisRepN;nh_loop_trials.thisTrialN;nh_loop_trials.thisN;nh_loop_trials.thisIndex;istr_nb_loop.thisRepN;istr_nb_loop.thisTrialN;istr_nb_loop.thisN;istr_nb_loop.thisIndex;nb_loop_trials.thisRepN;nb_loop_trials.thisTrialN;nb_loop_trials.thisN;nb_loop_trials.thisIndex;conterbalencement2.thisRepN;conterbalencement2.thisTrialN;conterbalencement2.thisN;conterbalencement2.thisIndex;istr_hn_loop.thisRepN;istr_hn_loop.thisTrialN;istr_hn_loop.thisN;istr_hn_loop.thisIndex;hn_loop_trials.thisRepN;hn_loop_trials.thisTrialN;hn_loop_trials.thisN;hn_loop_trials.thisIndex;istr_bn_loop.thisRepN;istr_bn_loop.thisTrialN;istr_bn_loop.thisN;istr_bn_loop.thisIndex;bn_loop_trials.thisRepN;bn_loop_trials.thisTrialN;bn_loop_trials.thisN;bn_loop_trials.thisIndex;arousal_loop.thisRepN;arousal_loop.thisTrialN;arousal_loop.thisN;arousal_loop.thisIndex;valence_loop.thisRepN;valence_loop.thisTrialN;valence_loop.thisN;valence_loop.thisIndex;position.left;position.right;txt_right.started;txt_right.stopped;txt_left.started;txt_left.stopped;left.started;left.stopped;right.started;right.stopped;kb_trial_training.keys;kb_trial_training.rt;kb_trial_training.started;kb_trial_training.stopped;kb_extra_training.keys;kb_extra_training.rt;kb_extra_training.started;kb_extra_training.stopped;sound_1.started;sound_1.stopped;txt_wait.started;txt_wait.stopped;amplitude_5hz;sound_2.started;sound_2.stopped;amplitude_31hz;sound_6.started;sound_6.stopped;img_nh_right.started;img_nh_right.stopped;img_nh_left.started;img_nh_left.stopped;img_trial_right.started;img_trial_right.stopped;img_trial_left.started;img_trial_left.stopped;resp.keys;resp.rt;resp.started;resp.stopped;sound_3.started;sound_3.stopped;img_nb_right.started;img_nb_right.stopped;img_nb_left.started;img_nb_left.stopped;half_break_left.started;half_break_left.stopped;kb_half_break.keys;kb_half_break.rt;kb_half_break.started;kb_half_break.stopped;img_hn_right.started;img_hn_right.stopped;img_hn_left.started;img_hn_left.stopped;img_bn_right.started;img_bn_right.stopped;img_bn_left.started;img_bn_left.stopped;img_arousal_right.started;img_arousal_right.stopped;img_arousal_left.started;img_arousal_left.stopped;img_val_right.started;img_val_right.stopped;img_val_left.started;img_val_left.stopped;kb_valuation.keys;kb_valuation.rt;kb_valuation.started;kb_valuation.stopped;sound_4.started;sound_4.stopped;img_valence_right.started;img_valence_right.stopped;img_valence_left.started;img_valence_left.stopped;txt_end_right.started;txt_end_right.stopped;txt_end_left.started;txt_end_left.stopped;participant;session;practice;stim_setting;date;expName;psychopyVersion;frameRate;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;1;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2360.4893655530177;None;2360.4893655530177;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[1.2592004170001019, 2.6730321380018722, 4.247013002983294, 5.844978910987265, 7.34102730898303, 9.171232122986112, 10.922036503994605, 12.71698591997847, 14.670188697986305, 16.839981803990668, 18.873967217979953, 20.596012853988213, 22.258068046998233, 24.16015987697756, 25.952136003994383, 27.982889487990178, 29.524005240004044]";2360.4893655530177;None;2360.483521249791;2390.483017015009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2395.5161759860057;None;2395.5161759860057;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[1.063166692998493, 2.9552010739862453, 4.90336448000744, 6.480202019010903, 8.400373746990226, 10.286347379005747, 12.086168529989664, 14.038345100008883, 16.109287095983746, 18.275375939992955, 20.24735850599245, 22.388145757984603, 24.261126224999316, 26.262333232996752, 28.234204640000826]";2395.5161759860057;None;2395.5161640757924;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2430.5388723360084;None;2430.5388723360084;None;"['k', 'k', 'k', 'k', 'k', 'j', 'k', 'k', 'k', 'k', 'k', 'l', 'l', 'k', 'k', 'j', 'k', 'k', 'l', 'l']";"[1.0326544540002942, 2.2794304600101896, 3.6784638230165, 5.426634704024764, 6.884541225008434, 8.098429206002038, 9.487581507011782, 10.939488587027881, 12.898630761017557, 14.58361415800755, 16.44444492700859, 17.85746826301329, 19.26969492502394, 20.26264387901756, 21.630665117001627, 23.37965531402733, 25.009633436013246, 26.449554667022312, 27.339550963020884, 28.807552760001272]";2430.5388723360084;None;2430.5334261808075;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;4;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2465.5662651570165;None;2465.5662651570165;None;"['k', 'k', 'k', 'l', 'k', 'j', 'j', 'k', 'k', 'l', 'l', 'l', 'k', 'j', 'k', 'j', 'k', 'k', 'j', 'j', 'k', 'l', 'l', 'k', 'j']";"[0.8781696539954282, 2.148105868982384, 3.980097969993949, 5.9362677729805, 6.777113613992697, 8.114282182999887, 9.436239459988428, 10.459075916995062, 11.763088517996948, 12.833067687985022, 14.01622691997909, 15.337256654980592, 16.748296348989243, 17.97611017897725, 19.227157927991357, 20.62023427998065, 21.793064364988822, 22.89826661598636, 23.447219294001115, 24.7582487789914, 25.805235038977116, 26.82513912799186, 28.163242534996243, 28.835202685993863, 29.737225637974916]";2465.5662651570165;None;2465.565406611806;2495.5647205160058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2500.6036370730144;None;2500.6036370730144;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j']";"[1.3068045460095163, 2.7339377120079007, 4.362708558997838, 5.594969179015607, 7.1626973079983145, 8.524692855018657, 10.200908772996627, 11.808879603020614, 13.711658236017684, 15.405722053023055, 17.077900543023134, 18.81895678100409, 20.855693899997277, 22.969806723005604, 24.574937586003216, 26.57875704500475, 28.43975619901903, 29.240936929010786]";2500.6036370730144;None;2500.5981289747924;2530.5976627049968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;0;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2535.636175530002;None;2535.636175530002;None;"['k', 'k', 'j', 'k', 'l', 'l', 'l', 'k', 'k', 'k', 'l', 'l', 'l', 'l', 'k', 'k', 'j', 'k', 'k', 'l', 'l', 'l', 'l']";"[0.9462330789829139, 1.8923663549940102, 3.3062556219811086, 4.528264292981476, 5.67723637499148, 6.932288523996249, 8.103363603993785, 9.139343429997098, 10.472194637986831, 11.995194761984749, 12.696146460977616, 13.935196762002306, 15.330208015977405, 16.911387040978298, 17.828420133999316, 19.17234028800158, 20.159289308998268, 21.51625140500255, 23.279316239000764, 24.736359109985642, 25.988363012002083, 27.73439041999518, 29.16022946598241]";2535.636175530002;None;2535.6311110167935;2565.6305138170137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;1;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2570.669036716019;None;2570.669036716019;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j']";"[1.1785406229901128, 2.3992911739915144, 4.020550842978992, 5.303301604988519, 6.749299672985217, 8.490349611995043, 10.343455813999753, 11.954482141998596, 13.587460536975414, 15.239367065980332, 16.992312570975628, 18.95444910498918, 20.663284953974653, 22.432509682985255, 24.414499878999777, 26.426372359972447, 28.209233589994255]";2570.669036716019;None;2570.663615134812;2600.662983671995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;2;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2605.6912225609994;None;2605.6912225609994;None;"['j', 'k', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'j', 'k', 'j']";"[1.1860179330105893, 2.07027222099714, 3.288259544002358, 4.646123954007635, 6.08918822198757, 7.58730345199001, 9.180221935996087, 10.881245923985261, 12.447217773995362, 14.15828616899671, 16.106446296005743, 18.161320352985058, 20.030187733005732, 20.943285669985926, 22.50034807898919, 24.270105356001295, 26.27120327600278, 28.38235583700589, 29.348266921995673]";2605.6912225609994;None;2605.6963130938;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;3;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2640.718055802019;None;2640.718055802019;None;"['k', 'k', 'j', 'j', 'k', 'k', 'k', 'l', 'k', 'k', 'k', 'j', 'j', 'k', 'k', 'j', 'k', 'l', 'l', 'l', 'l', 'l']";"[0.9623325839929748, 1.8863340009993408, 2.9913993749942165, 4.515318505000323, 5.802399838983547, 7.237256027001422, 8.590333844011184, 9.17744212099933, 10.293475966987899, 11.314480597997317, 12.680242572008865, 14.345381544990232, 15.783323762996588, 17.031464067986235, 18.781239134987118, 19.798376596998423, 21.333435356005793, 22.460335962008685, 23.801511433994165, 25.27931882601115, 27.228476174990647, 28.72835220900015]";2640.718055802019;None;2640.7127245267966;2670.7120328110177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;4;10;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2675.7467404280032;None;2675.7467404280032;None;"['k', 'k', 'j', 'k', 'k', 'j', 'l', 'k', 'l', 'j', 'j', 'k', 'l', 'j', 'k', 'l', 'k', 'j', 'j', 'k', 'l', 'l']";"[0.9327341750031337, 2.242580519989133, 3.361676806001924, 4.580789472005563, 5.989585003990214, 7.060757180996006, 8.065703081985703, 9.474752279988024, 11.163829737983178, 12.26365942900884, 13.88952673599124, 16.007787502981955, 17.24748966700281, 18.641645580006298, 20.070711631007725, 20.94078255898785, 21.907760000991402, 23.00076331399032, 24.4547220460081, 26.23758389800787, 27.451739676995203, 28.957808582985308]";2675.7467404280032;None;2675.745532150793;2705.7449977570213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;1;5;11;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2710.783710400021;None;2710.783710400021;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k']";"[1.0406427230045665, 2.598705176002113, 4.271800265007187, 6.021897174010519, 7.745623894996243, 9.475862919993233, 11.0286884859961, 12.826875722996192, 14.651689224992879, 16.64665075400262, 18.46770972700324, 20.48273269899073, 22.704809740011115, 24.790645194007084, 26.64065488500637, 28.642799277004087, 29.260770137014333]";2710.783710400021;None;2710.7784077287997;2740.778034232004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;0;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2745.8118546040205;None;2745.8118546040205;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'j', 'j', 'j']";"[1.3817059989960399, 2.866419544996461, 4.603545388992643, 6.602662705001421, 8.303700013988419, 10.22663920201012, 11.92244238598505, 13.939662176999263, 16.054688109987183, 18.45467964798445, 19.772485705005238, 21.31352583700209, 23.14967096800683, 25.140466959011974, 27.152660792984534, 28.699564754002495]";2745.8118546040205;None;2745.8112355948015;2775.810814261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;1;13;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2780.8488507909933;None;2780.8488507909933;None;"['k', 'k', 'j', 'j', 'k', 'j', 'j', 'k', 'l', 'k', 'j', 'j', 'l', 'l', 'l', 'k', 'k', 'j', 'j', 'k', 'l', 'k', 'j', 'j', 'k']";"[0.9667106609849725, 2.2726634909922723, 3.2186806020035874, 4.7245167499931995, 4.884185509989038, 5.895544161990983, 7.543666024983395, 8.360505155986175, 9.337697054987075, 10.511737235996407, 11.699655409989646, 13.245601195987547, 14.287518369994359, 15.571640798996668, 17.082702700980008, 18.499641420989064, 19.568639015982626, 20.9506703960069, 22.349667823989876, 23.42448854999384, 24.80055412600632, 25.97668272900046, 26.992661531985505, 28.307503874006215, 29.351688366004964]";2780.8488507909933;None;2780.843970651802;2810.843557589018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11HAS.png;images/MAM11NES.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;2;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2815.8831941880053;None;2815.8831941880053;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'j', 'k']";"[1.119289561000187, 2.3902025040006265, 3.824135204020422, 5.449189605016727, 6.766300667019095, 8.426322592014913, 10.103202185011469, 11.682133484020596, 13.502299061015947, 15.200317274022382, 16.730312630999833, 18.658238424017327, 20.470315990998643, 22.22222609902383, 24.15612683800282, 25.75330424599815, 27.44927759800339, 29.344207241025288]";2815.8831941880053;None;2815.8770660198115;2845.876375168009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11HAS.png;images/MAM11NES.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;3;15;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2850.9100361460005;None;2850.9100361460005;None;"['j', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'k', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'j', 'j']";"[0.8945101150020491, 2.3283197639975697, 4.041309969994472, 5.685255919990595, 7.244386050995672, 8.846444544004044, 10.49852832799661, 11.821336638997309, 12.977433073014254, 13.964311552990694, 15.632468730007531, 17.61521598699619, 19.469507770991186, 21.22146803099895, 22.392352596012643, 23.695321587991202, 25.28945353301242, 26.958499360014684, 28.860301556997]";2850.9100361460005;None;2850.9096436587915;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11HAS.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;4;16;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2885.937961568008;None;2885.937961568008;None;"['k', 'k', 'k', 'j', 'k', 'l', 'l', 'k', 'k', 'j', 'j', 'k', 'k', 'k', 'l', 'l', 'k', 'k', 'k', 'j', 'k', 'k', 'l', 'l', 'k', 'l']";"[0.8825617349939421, 1.8994695389992557, 3.150439118995564, 4.288390365021769, 5.218469097017078, 5.632510113995522, 6.756398527009878, 7.935552995011676, 8.897547174012288, 10.194588403013768, 11.227563834021566, 12.30640282802051, 13.379379054997116, 14.95736678299727, 16.066250019008294, 17.180490921018645, 18.675409628020134, 19.763550489005866, 21.199416032002773, 22.43645398801891, 23.615546404995257, 24.75152162401355, 25.627558083011536, 26.905390426021768, 27.903414304018952, 29.12856350900256]";2885.937961568008;None;2885.9258196068167;2915.9256044090143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11HAS.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;2;5;17;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2920.9593400669983;None;2920.9593400669983;None;"['k', 'k', 'j', 'k', 'j', 'k', 'j', 'k', 'l', 'k', 'j', 'j', 'k', 'k', 'k', 'j', 'k', 'l', 'l', 'l', 'l', 'k', 'j', 'k', 'l']";"[0.9271971109847073, 2.119981405994622, 3.244061535981018, 4.430188851983985, 5.564112380001461, 6.972147440974368, 7.891967007977655, 9.445939831988653, 10.320013482996728, 11.403990737977438, 12.507949794002343, 13.819046166987391, 14.916111701983027, 16.212995391979348, 17.585984754987294, 18.69717500297702, 19.76114164799219, 20.237178638984915, 21.604113952984335, 22.888154118001694, 24.26005483599147, 25.49212013898068, 26.914208752976265, 27.899121763999574, 28.916138611995848]";2920.9593400669983;None;2920.9586863688073;2950.9581319730205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2953.9828866430034;None;2953.9828866430034;None;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_31Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3005.7423458340054;None;3005.7423458340054;None;"['j', 'l', 'j', 'j', 'j', 'j', 'j', 'j', 'k', 'j', 'j', 'j', 'k', 'j', 'j', 'k', 'l', 'k', 'j', 'j', 'l', 'l']";"[1.0222740969911683, 1.479984814999625, 2.714245409995783, 3.8382801429834217, 5.95003951198305, 7.83216383800027, 9.438179906981532, 11.449037741986103, 12.934012479992816, 13.848029730987037, 15.48018859597505, 17.19597246599733, 18.831021152000176, 20.29900565498974, 21.553190056001768, 22.398309483978665, 22.940126985980896, 24.29213591699954, 25.327981738984818, 26.58811919897562, 27.869145507982466, 28.92313978797756]";3005.7423458340054;None;3005.740871196793;3035.7404964939924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/tri_5Hz_-6dBFS_31s.wav;;;images/MAM11NES.png;images/MAM11BFI.png;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3040.7745936879946;None;3040.7745936879946;None;"['k', 'j', 'j', 'j', 'j', 'l', 'k', 'l', 'l', 'j', 'j', 'k', 'l', 'l', 'k', 'k', 'k', 'j', 'j', 'l', 'k', 'k']";"[1.2778688659891486, 1.8918920389842242, 3.42389710599673, 5.019888720999006, 6.79981729897554, 8.088921958988067, 9.008918582985643, 10.195953295973595, 11.772932214982575, 13.20787971597747, 14.861761491978541, 16.25795866898261, 17.308873507980024, 18.488874676986597, 19.657967601000564, 20.94374722999055, 22.628779124992434, 24.295825832989067, 25.55597351497272, 26.69788120998419, 28.089974353992147, 29.386884655978065]";3040.7745936879946;None;3040.7737318738127;3070.7730342800205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
;;audio/white.wav.wav;;;images/MAM11NES.png;images/MAM11BFI.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;0;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3075.807265784999;None;3075.807265784999;None;"['k', 'j', 'j', 'j', 'j', 'l', 'j', 'k', 'j', 'j', 'l', 'j', 'k', 'k', 'j', 'l', 'l', 'j', 'j', 'j']";"[1.4152240059920587, 2.274239877006039, 3.672231192991603, 5.370245095982682, 7.339239678985905, 8.802185234992066, 9.447117225994589, 11.392231742996955, 12.333161738992203, 13.841258636006387, 15.193291620002128, 16.92708879400743, 18.499244976992486, 20.04619419100345, 21.722177663992625, 23.209238140989328, 24.84226423400105, 25.767143717996078, 27.6332066640025, 29.075225684006]";3075.807265784999;None;3075.8073385187945;None;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;04;001;1;1;2022_Mar_25_0933;VR_setting;2021.2.3;59.79429578880928;
